URL does not exist
         394396 function calls (376828 primitive calls) in 2.525 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       14    0.000    0.000    0.000    0.000 tasks.py:653(sleep)
        8    0.000    0.000    0.000    0.000 __init__.py:1497(__init__)
        5    0.000    0.000    0.000    0.000 request.py:397(add_header)
        1    0.000    0.000    0.000    0.000 _models.py:252(get_list)
        4    0.000    0.000    0.000    0.000 {built-in method _ssl.txt2obj}
        7    0.000    0.000    0.000    0.000 _connection.py:352(receive_data)
        1    0.000    0.000    0.000    0.000 timeouts.py:50(reschedule)
        2    0.000    0.000    0.000    0.000 _resources.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _synchronization.py:149(__new__)
        1    0.000    0.000    0.000    0.000 dammit.py:522(UnicodeDammit)
        1    0.000    0.000    0.000    0.000 _client.py:305(headers)
        1    0.000    0.000    0.000    0.000 locks.py:438(_BarrierState)
       23    0.000    0.000    0.000    0.000 enum.py:1394(_iter_member_by_value_)
        7    0.000    0.000    0.000    0.000 __init__.py:1428(_fixupParents)
      107    0.000    0.000    0.000    0.000 dataclasses.py:683(_is_classvar)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
       44    0.000    0.000    0.000    0.000 {method 'get' of '_contextvars.ContextVar' objects}
      236    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1153(__init__)
      107    0.000    0.000    0.000    0.000 constant.py:397(<lambda>)
       30    0.000    0.000    0.000    0.000 selectors.py:21(_fileobj_to_fd)
        1    0.000    0.000    0.000    0.000 tempfile.py:999(TemporaryDirectory)
       13    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
       25    0.000    0.000    0.000    0.000 ipaddress.py:474(_prefix_from_prefix_string)
        1    0.000    0.000    0.000    0.000 _models.py:468(read)
        1    0.000    0.000    0.000    0.000 sslproto.py:31(AppProtocolState)
        7    0.000    0.000    0.000    0.000 selectors.py:247(unregister)
        1    0.000    0.000    0.000    0.000 ssl.py:862(write)
       42    0.000    0.000    0.000    0.000 <frozen os>:703(__iter__)
        2    0.000    0.000    0.000    0.000 contextlib.py:305(asynccontextmanager)
        5    0.000    0.000    0.000    0.000 <frozen os>:680(__getitem__)
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
       43    0.000    0.000    0.000    0.000 dataclasses.py:477(_field_assign)
       18    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:501(_requires_builtin_wrapper)
        1    0.000    0.000    0.000    0.000 _client.py:125(ClientState)
        4    0.000    0.000    0.000    0.000 threading.py:855(_maintain_shutdown_locks)
        1    0.000    0.000    0.000    0.000 pathlib.py:437(__str__)
       60    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
        3    0.000    0.000    0.000    0.000 _synchronization.py:81(__aexit__)
       45    0.000    0.000    0.000    0.000 {method 'setter' of 'property' objects}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:63(__iter__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:431(_SpecialGenericAlias)
        1    0.000    0.000    0.000    0.000 auto.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ipaddress.py:28(ip_address)
        4    0.000    0.000    0.000    0.000 {method 'put' of '_queue.SimpleQueue' objects}
        1    0.000    0.000    0.000    0.000 ssl.py:504(set_alpn_protocols)
        4    0.000    0.000    0.000    0.000 base_events.py:101(_ipaddr_info)
        2    0.000    0.000    0.000    0.000 _tasks.py:121(move_on_after)
        1    0.000    0.000    0.000    0.000 css_types.py:310(__init__)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:2793(__call__)
        2    0.000    0.000    0.000    0.000 pathlib.py:387(_parse_path)
        1    0.000    0.000    0.000    0.000 _events.py:128(_ResponseBase)
        2    0.000    0.000    0.000    0.000 _events.py:337(__init__)
        1    0.000    0.000    0.000    0.000 _client.py:424(_merge_headers)
        1    0.000    0.000    0.000    0.000 base_events.py:697(close)
        2    0.000    0.000    0.000    0.000 typing.py:2186(get_type_hints)
        1    0.000    0.000    0.000    0.000 runners.py:14(_State)
    16/10    0.000    0.000    0.000    0.000 typing.py:237(_type_repr)
       15    0.000    0.000    0.000    0.000 ssl.py:938(_sslcopydoc)
        1    0.000    0.000    0.000    0.000 ipaddress.py:1280(IPv4Address)
        1    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
       13    0.000    0.000    0.000    0.000 {built-in method _heapq.heappop}
        1    0.000    0.000    0.000    0.000 request.py:1695(URLopener)
        1    0.000    0.000    0.000    0.000 _models.py:515(Response)
       51    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
        5    0.000    0.000    0.000    0.000 _asyncio.py:1277(_raw_socket)
        1    0.000    0.000    0.000    0.000 element.py:144(PageElement)
        4    0.000    0.000    0.000    0.000 _asyncio.py:1805(wait)
        1    0.000    0.000    0.000    0.000 _client.py:188(BaseClient)
      105    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
      104    0.000    0.000    0.000    0.000 enum.py:1292(value)
       10    0.000    0.000    0.000    0.000 inspect.py:2121(_signature_is_builtin)
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        1    0.000    0.000    0.000    0.000 _models.py:1079(Cookies)
        6    0.000    0.000    0.000    0.000 _asyncio.py:2361(checkpoint)
        3    0.000    0.000    0.000    0.000 <frozen abc>:110(register)
        2    0.000    0.000    0.000    0.000 tasks.py:412(create_task)
        1    0.000    0.000    0.000    0.000 lowlevel.py:77(_NoValueSet)
        1    0.000    0.000    0.000    0.000 abc.py:153(TraversableResources)
        4    0.000    0.000    0.000    0.000 threading.py:277(__init__)
        1    0.000    0.000    0.000    0.000 bz2.py:26(BZ2File)
        8    0.000    0.000    0.000    0.000 base_events.py:1895(_add_callback)
      171    0.000    0.000    0.000    0.000 enum.py:942(<lambda>)
       27    0.000    0.000    0.000    0.000 inspect.py:1813(_shadowed_dict)
        2    0.000    0.000    0.000    0.000 _asyncio.py:837(task_done)
        1    0.000    0.000    0.000    0.000 threads.py:1(<module>)
        7    0.000    0.000    0.000    0.000 _receivebuffer.py:57(__bool__)
        1    0.000    0.000    0.000    0.000 {method 'write' of '_ssl._SSLSocket' objects}
        1    0.000    0.000    0.000    0.000 threading.py:468(acquire)
      311    0.000    0.000    0.000    0.000 css_parser.py:302(get_name)
        6    0.000    0.000    0.000    0.000 typing.py:1554(<genexpr>)
      177    0.000    0.000    0.000    0.000 {method 'isascii' of 'str' objects}
        1    0.000    0.000    0.000    0.000 models.py:315(CliDetectionResult)
        2    0.000    0.000    0.000    0.000 {method 'cancel' of '_asyncio.Task' objects}
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
       13    0.000    0.000    0.000    0.000 threading.py:299(__enter__)
        1    0.000    0.000    0.000    0.000 _compression.py:33(DecompressReader)
        1    0.000    0.000    0.000    0.000 timeouts.py:97(__aexit__)
        6    0.000    0.000    0.000    0.000 <frozen _collections_abc>:1022(__iter__)
       66    0.000    0.000    0.000    0.000 {method 'items' of 'mappingproxy' objects}
        1    0.000    0.000    0.000    0.000 pathlib.py:291(PurePath)
        1    0.000    0.000    0.000    0.000 __init__.py:1529(info)
        1    0.000    0.000    0.000    0.000 _tasks.py:151(create_task_group)
        3    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        2    0.000    0.000    0.000    0.000 _asyncio.py:744(_wait)
        3    0.000    0.000    0.000    0.000 _asyncio.py:2365(checkpoint_if_cancelled)
      236    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1178(get_filename)
        1    0.000    0.000    0.000    0.000 log.py:1(<module>)
        2    0.000    0.000    0.000    0.000 events.py:816(set_event_loop)
        2    0.000    0.000    0.000    0.000 _decoders.py:260(flush)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2047(_SpecialForm)
      107    0.000    0.000    0.000    0.000 dataclasses.py:691(_is_initvar)
       28    0.000    0.000    0.000    0.000 typing_extensions.py:2916(_check_generic)
       31    0.000    0.000    0.000    0.000 {method 'remove' of 'set' objects}
        3    0.000    0.000    0.000    0.000 <frozen _collections_abc>:966(clear)
        1    0.000    0.000    0.000    0.000 futures.py:365(_chain_future)
        5    0.000    0.000    0.000    0.000 {method 'setblocking' of '_socket.socket' objects}
        1    0.000    0.000    0.000    0.000 random.py:126(__init__)
        1    0.000    0.000    0.000    0.000 idna.py:308(getregentry)
       44    0.000    0.000    0.000    0.000 dataclasses.py:643(<genexpr>)
       22    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'get_coro' of '_asyncio.Task' objects}
        6    0.000    0.000    0.000    0.000 mixins.py:12(_get_loop)
        2    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 subprocess.py:695(_use_posix_spawn)
        1    0.000    0.000    0.000    0.000 _connection.py:223(start_next_cycle)
        5    0.000    0.000    0.000    0.000 parse.py:825(__getattr__)
       35    0.000    0.000    0.000    0.000 ipaddress.py:1885(_split_scope_id)
      101    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 _urlparse.py:348(encode_host)
       43    0.000    0.000    0.000    0.000 enum.py:93(_is_single_bit)
        1    0.000    0.000    0.000    0.000 request.py:2145(FancyURLopener)
        2    0.000    0.000    0.000    0.000 signal.py:62(getsignal)
       22    0.000    0.000    0.000    0.000 events.py:127(__lt__)
       71    0.000    0.000    0.000    0.000 base_events.py:539(_check_closed)
       14    0.000    0.000    0.000    0.000 enum.py:986(_find_data_repr_)
        1    0.000    0.000    0.000    0.000 _trace.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
       28    0.000    0.000    0.000    0.000 _models.py:67(_normalize_header_key)
        1    0.000    0.000    0.000    0.000 _fileio.py:29(AsyncFile)
        6    0.000    0.000    0.000    0.000 _asyncio.py:1796(__init__)
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
       10    0.000    0.000    0.000    0.000 inspect.py:2133(_signature_is_functionlike)
        1    0.000    0.000    0.000    0.000 _models.py:182(URL)
       12    0.000    0.000    0.000    0.000 _connection.py:205(our_state)
        3    0.000    0.000    0.000    0.000 _models.py:281(origin)
        1    0.000    0.000    0.000    0.000 __init__.py:1126(__init__)
        1    0.000    0.000    0.000    0.000 ssl.py:394(_ASN1Object)
        1    0.000    0.000    0.000    0.000 {method 'getsockname' of '_socket.socket' objects}
        4    0.000    0.000    0.000    0.000 formatter.py:151(__init__)
        3    0.000    0.000    0.000    0.000 pathlib.py:1159(__init__)
        1    0.000    0.000    0.000    0.000 _decoders.py:92(__init__)
        5    0.000    0.000    0.000    0.000 typing.py:1166(__mro_entries__)
        3    0.000    0.000    0.000    0.000 events.py:783(get_event_loop_policy)
        1    0.000    0.000    0.000    0.000 {built-in method _socket.socketpair}
      105    0.000    0.000    0.000    0.000 base_events.py:2005(get_debug)
        3    0.000    0.000    0.000    0.000 _asyncio.py:1872(release)
      236    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:986(create_module)
        1    0.000    0.000    0.000    0.000 _models.py:1084(__init__)
        5    0.000    0.000    0.000    0.000 {method 'capitalize' of 'str' objects}
        1    0.000    0.000    0.000    0.000 connection.py:197(is_closed)
        1    0.000    0.000    0.000    0.000 trsock.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:457(__init__)
        3    0.000    0.000    0.000    0.000 _asyncio.py:2426(create_event)
        6    0.000    0.000    0.000    0.000 _receivebuffer.py:77(maybe_extract_at_most)
       12    0.000    0.000    0.000    0.000 base_futures.py:13(isfuture)
       10    0.000    0.000    0.000    0.000 inspect.py:2461(_descriptor_get)
        1    0.000    0.000    0.000    0.000 interfaces.py:20(AsyncRequestInterface)
       89    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 transports.py:330(set_write_buffer_limits)
        1    0.000    0.000    0.000    0.000 selector_events.py:53(BaseSelectorEventLoop)
        1    0.000    0.000    0.000    0.000 _content.py:186(encode_request)
        2    0.000    0.000    0.000    0.000 {method 'close' of 'select.epoll' objects}
        1    0.000    0.000    0.000    0.000 selectors.py:347(__init__)
        7    0.000    0.000    0.000    0.000 functools.py:660(_c3_merge)
        2    0.000    0.000    0.000    0.000 _models.py:274(update)
        1    0.000    0.000    0.000    0.000 events.py:211(AbstractEventLoop)
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
        1    0.000    0.000    0.000    0.000 request.py:1046(HTTPBasicAuthHandler)
        1    0.000    0.000    0.000    0.000 calendar.py:113(_localized_day)
        1    0.000    0.000    0.000    0.000 from_thread.py:145(BlockingPortal)
        1    0.000    0.000    0.000    0.000 {method 'getsockopt' of '_socket.socket' objects}
       28    0.000    0.000    0.000    0.000 _models.py:74(_normalize_header_value)
        1    0.000    0.000    0.000    0.000 ipaddress.py:671(_BaseNetwork)
        2    0.000    0.000    0.000    0.000 _asyncio.py:2430(create_lock)
